t, t_rel, V_sys, V,bat, V_in, lux
2019-11-12 16:54:08.775162, 2933.174582, 3.206109, 3.198289, 2.459181, 438.000000
2019-11-12 16:54:20.144800, 2944.504520, 3.206115, 3.206017, 2.399472, 439.000000
2019-11-12 16:54:31.509126, 2955.868577, 3.206304, 3.206177, 2.403796, 438.000000
2019-11-12 16:54:42.840253, 2967.229642, 3.206413, 3.206265, 2.397116, 438.000000
2019-11-12 16:54:54.134079, 2978.563238, 3.206599, 3.206397, 2.401508, 438.000000
2019-11-12 16:55:05.449845, 2989.860483, 3.200827, 3.206609, 2.405936, 437.000000
2019-11-12 16:55:16.750130, 3001.169559, 3.206702, 3.206593, 2.399226, 438.000000
2019-11-12 16:55:28.080725, 3012.470177, 3.206820, 3.206694, 2.403511, 437.000000
2019-11-12 16:55:39.372947, 3023.802085, 3.206772, 3.206638, 2.396868, 437.000000
2019-11-12 16:55:50.735077, 3035.096545, 3.206870, 3.206758, 2.401104, 437.000000
2019-11-12 16:56:02.046235, 3046.455611, 3.207072, 3.206923, 2.405408, 437.000000
2019-11-12 16:56:13.354079, 3057.773528, 3.206995, 3.206877, 2.398762, 436.000000
2019-11-12 16:56:24.717788, 3069.075016, 3.207291, 3.207079, 2.403254, 437.000000
2019-11-12 16:56:36.081212, 3080.440680, 3.206948, 3.206809, 2.396617, 437.000000
2019-11-12 16:56:47.405198, 3091.804116, 3.207147, 3.207033, 2.400823, 435.000000
2019-11-12 16:56:58.710295, 3103.128597, 3.207357, 3.207236, 2.405236, 436.000000
2019-11-12 16:57:10.024030, 3114.433733, 3.207254, 3.207179, 2.398458, 435.000000
2019-11-12 16:57:21.325978, 3125.745389, 3.207428, 3.207336, 2.402736, 435.000000
2019-11-12 16:57:32.643789, 3137.052104, 3.207348, 3.198561, 2.407435, 436.000000
2019-11-12 16:57:43.944093, 3148.363526, 3.207501, 3.207319, 2.400533, 436.000000
2019-11-12 16:57:55.296035, 3159.665258, 3.207511, 3.207430, 2.404640, 435.000000
2019-11-12 16:58:06.618207, 3171.015789, 3.207582, 3.207540, 2.397976, 434.000000
2019-11-12 16:58:17.920104, 3182.339433, 3.207894, 3.207809, 2.402248, 435.000000
2019-11-12 16:58:29.241034, 3193.640239, 3.196881, 3.208131, 2.406939, 434.000000
2019-11-12 16:58:40.546319, 3204.965731, 3.208138, 3.208057, 2.400198, 435.000000
2019-11-12 16:58:51.907890, 3216.267555, 3.208249, 3.208145, 2.404429, 435.000000
2019-11-12 16:59:03.229955, 3227.629593, 3.208292, 3.208159, 2.397789, 433.000000
2019-11-12 16:59:14.527710, 3238.956938, 3.208288, 3.208271, 2.402223, 434.000000
