s,v,i
6441,3.29997,2.9194e-05
6442,3.30003,1.18073e-05
6443,3.30016,2.01114e-05
6444,3.29991,2.9194e-05
6445,3.29995,2.15387e-05
6446,3.29985,2.32254e-05
6447,3.29991,3.42543e-05
6448,3.29993,2.47825e-05
6449,3.29989,1.42718e-06
6450,3.29993,2.47824e-05
6451,3.29982,2.47825e-05
6452,3.29997,2.62097e-05
6453,3.2999,1.73866e-05
6454,3.2998,1.27156e-05
6455,3.3,1.46618e-05
6456,3.29987,7.52552e-06
6457,3.29991,-9.97846e-11
6458,3.30006,2.73775e-05
6459,3.2999,1.51808e-05
6460,3.29991,7.0065e-06
6461,3.29991,2.47825e-05
6462,3.30001,1.93329e-05
6463,3.30005,8.69326e-06
6464,3.29985,7.00648e-06
6465,3.29995,3.03618e-05
6466,3.3,3.87956e-05
6467,3.29994,4.35964e-05
6468,3.29994,1.038e-05
6469,3.29987,9.73126e-06
6470,3.29997,2.85452e-05
6471,3.29999,3.43841e-05
6472,3.29988,1.72569e-05
6473,3.29995,2.27064e-05
6474,3.29999,4.19097e-05
6475,3.30001,2.41337e-05
6476,3.2999,1.80354e-05
6477,3.29989,3.47733e-05
6478,3.29999,3.0232e-05
6479,3.29993,2.05007e-05
6480,3.29985,3.16593e-05
6481,3.2999,2.51717e-05
6482,3.29985,2.56907e-05
6483,3.29994,2.38742e-05
6484,3.30008,2.90643e-05
6485,3.29988,2.80262e-05
6486,3.29998,3.71088e-05
6487,3.30021,4.21692e-05
6488,3.29989,3.56816e-05
6489,3.29994,2.89345e-05
6490,3.30008,3.95741e-05
6491,3.29998,4.08716e-05
6492,3.30006,2.02411e-05
6493,3.29998,3.127e-05
6494,3.29984,2.89345e-05
6495,3.30006,3.20485e-05
6496,3.29984,7.65527e-06
6497,3.2999,3.01023e-05
6498,3.29994,4.47642e-05
6499,3.29999,3.04915e-05
6500,3.30002,2.51717e-05
6501,3.29991,2.24469e-05
6502,3.29996,4.32072e-05
6503,3.29979,1.11585e-05
6504,3.29999,3.39948e-05
6505,3.29995,2.53015e-05
6506,3.29985,3.76279e-05
6507,3.2999,9.0825e-06
6508,3.30001,1.75164e-05
6509,3.29997,3.06213e-05
6510,3.29992,3.62006e-05
6511,3.29997,-2.59601e-07
6512,3.30005,3.06213e-05
6513,3.29987,2.34849e-05
6514,3.2999,2.59502e-05
6515,3.30001,3.46436e-05
6516,3.30003,2.07602e-05
6517,3.29996,3.86659e-05
6518,3.29977,5.18998e-06
6519,3.30002,1.85544e-05
6520,3.29993,1.76461e-05
6521,3.30007,1.95924e-05
6522,3.29998,3.50328e-05
6523,3.29991,1.38833e-05
6524,3.29999,1.23263e-05
6525,3.3,2.11494e-05
6526,3.29981,-1.1029e-05
6527,3.30003,3.98336e-05
6528,3.29989,3.89244e-06
6529,3.29994,3.46436e-05
6530,3.30001,1.49213e-05
6531,3.30003,3.56816e-05
6532,3.30007,3.81469e-05
6533,3.29992,3.43841e-05
6534,3.30002,2.36147e-05
6535,3.29994,-3.76287e-06
6536,3.29994,1.94626e-05
6537,3.29979,4.16501e-05
6538,3.29993,1.62188e-05
6539,3.29995,2.80263e-05
6540,3.29989,2.80262e-05
6541,3.30004,4.56725e-05
6542,3.29999,1.56998e-05
6543,3.29985,8.95274e-06
6544,3.29994,2.9194e-05
6545,3.29991,1.49213e-05
6546,3.29992,3.11403e-05
6547,3.29999,4.10014e-05
6548,3.29983,1.1418e-05
6549,3.29991,2.80262e-05
6550,3.29985,9.99078e-06
6551,3.29999,1.84246e-05
6552,3.29999,2.02412e-05
6553,3.30004,2.37444e-05
6554,3.29996,2.17982e-05
6555,3.29987,3.84064e-05
6556,3.30003,1.07693e-05
6557,3.30003,3.99634e-05
6558,3.29997,2.4523e-05
6559,3.29986,2.46527e-05
6560,3.29993,1.88139e-05
6561,3.29998,2.93237e-05
6562,3.29995,3.74981e-05
6563,3.29997,1.44023e-05
6564,3.29998,4.35964e-05
6565,3.29991,2.58205e-05
6566,3.2999,2.5561e-05
6567,3.29985,1.92031e-05
6568,3.29986,1.18073e-05
6569,3.30006,2.6599e-05
6570,3.29999,2.7637e-05
6571,3.30003,3.37345e-06
6572,3.29992,1.02503e-05
6573,3.30002,1.51809e-05
6574,3.30003,3.56816e-05
6575,3.29993,2.38742e-05
6576,3.2998,1.47916e-05
6577,3.29983,4.28172e-06
6578,3.29989,3.39948e-05
6579,3.29993,2.7637e-05
6580,3.29988,-7.78518e-06
6581,3.29988,3.10105e-05
6582,3.29988,1.72569e-05
6583,3.29991,3.52923e-05
6584,3.3,-5.70915e-06
6585,3.30015,3.89254e-05
6586,3.29992,4.54123e-06
6587,3.30011,2.53015e-05
6588,3.30019,1.75164e-05
6589,3.29995,3.2308e-05
6590,3.30005,3.46436e-05
6591,3.30007,4.61915e-05
6592,3.3,2.01114e-05
6593,3.29996,1.32346e-05
6594,3.29995,2.8156e-05
6595,3.29974,2.85446e-06
6596,3.30004,1.12883e-05
6597,3.29984,2.85453e-05
6598,3.29989,1.31048e-05
6599,3.30005,4.06121e-05
6600,3.30007,2.6599e-05
6601,3.30001,1.28453e-05
6602,3.3,2.78965e-05
6603,3.29996,3.51626e-05
6604,3.29991,2.34849e-05
6605,3.29996,7.0065e-06
6606,3.30022,5.29385e-05
6607,3.29998,3.94444e-05
6608,3.30002,3.60708e-05
6609,3.29999,2.7118e-05
6610,3.29999,2.03709e-05
6611,3.29989,3.65898e-05
6612,3.30004,2.98428e-05
6613,3.30005,2.95832e-05
6614,3.29978,1.59593e-05
6615,3.30002,1.68676e-05
6616,3.29988,1.03792e-06
6617,3.29991,1.73866e-05
6618,3.30011,4.02229e-05
6619,3.29983,2.25767e-05
6620,3.29986,7.91475e-06
6621,3.29995,1.23263e-05
6622,3.29994,2.41337e-05
6623,3.29988,3.39948e-05
6624,3.29992,2.14089e-05
6625,3.29999,3.47733e-05
6626,3.29988,2.30957e-05
6627,3.29992,3.74981e-05
6628,3.29996,2.29659e-05
6629,3.29997,3.62006e-05
6630,3.29994,3.10105e-05
6631,3.29987,9.08192e-07
6632,3.29982,1.45321e-05
6633,3.30001,9.34204e-06
6634,3.29987,2.12792e-05
6635,3.29993,3.01023e-05
6636,3.29989,2.93238e-05
6637,3.29997,2.9194e-05
6638,3.30001,2.17981e-05
6639,3.30003,2.88047e-05
6640,3.29993,2.07601e-05
6641,3.29985,3.86659e-05
6642,3.29981,1.38833e-05
6643,3.29992,2.63395e-05
6644,3.2999,1.21965e-05
6645,3.29993,2.94535e-05
6646,3.3001,2.98428e-05
6647,3.29989,2.72477e-05
6648,3.29993,1.95924e-05
6649,3.29994,3.11403e-05
6650,3.29962,1.41428e-05
6651,3.29989,1.68676e-05
6652,3.30012,3.37353e-05
6653,3.30008,8.69328e-06
6654,3.29985,3.97039e-05
6655,3.3,2.02412e-05
6656,3.29989,2.37444e-05
6657,3.29991,2.8156e-05
6658,3.29989,1.69973e-05
6659,3.30001,2.5042e-05
6660,3.29989,2.06304e-05
6661,3.29996,1.76461e-05
6662,3.30002,2.12792e-05
6663,3.29997,2.75072e-05
6664,3.29989,2.6599e-05
6665,3.29987,3.24378e-05
6666,3.29981,1.47916e-05
6667,3.29993,3.06212e-05
6668,3.29997,3.59411e-05
6669,3.29991,2.33552e-05
6670,3.3001,1.82949e-05
6671,3.29992,8.56352e-06
6672,3.30003,3.10105e-05
6673,3.30005,4.04824e-05
6674,3.29998,2.10197e-05
6675,3.30005,4.29477e-05
6676,3.29981,3.42543e-05
6677,3.29981,2.21874e-05
6678,3.29988,2.47824e-05
6679,3.29992,1.44023e-05
6680,3.29998,1.93329e-05
6681,3.29992,1.0899e-05
6682,3.3,2.36147e-05
6683,3.2999,2.30957e-05
6684,3.29994,1.94626e-05
6685,3.29988,3.10105e-05
6686,3.29991,2.47824e-05
6687,3.30003,1.66081e-05
6688,3.30007,1.90734e-05
6689,3.29996,4.00931e-05
6690,3.29985,2.19279e-05
6691,3.29987,1.58296e-05
6692,3.30028,5.46253e-05
6693,3.30002,3.82766e-05
6694,3.29999,1.98519e-05
6695,3.29984,1.72569e-05
6696,3.29993,2.99725e-05
6697,3.30002,3.30866e-05
6698,3.29985,4.25584e-05
6699,3.29987,1.11585e-05
6700,3.29999,3.42543e-05
6701,3.29988,3.97039e-05
6702,3.29999,2.95833e-05
6703,3.29985,2.5561e-05
6704,3.29995,1.53106e-05
6705,3.29997,3.50328e-05
6706,3.29996,3.76279e-05
6707,3.29998,3.76278e-05
6708,3.29999,3.73683e-05
6709,3.29992,1.88139e-05
6710,3.30018,3.67196e-05
6711,3.29997,1.79056e-05
6712,3.29986,1.44023e-05
6713,3.29991,2.16684e-05
6714,3.29994,2.42635e-05
6715,3.30001,3.37353e-05
6716,3.2999,2.9713e-05
6717,3.30001,3.74981e-05
6718,3.29998,3.38651e-05
6719,3.30006,4.54122e-06
6720,3.30009,2.67287e-05
6721,3.30002,1.76461e-05
6722,3.29998,3.95741e-05
6723,3.30004,1.23263e-05
6724,3.30003,3.99634e-05
6725,3.29991,3.42543e-05
6726,3.29992,3.47733e-05
6727,3.30005,4.35964e-05
6728,3.29985,1.71271e-05
6729,3.2999,4.10014e-05
6730,3.30001,7.39575e-06
6731,3.29997,1.32346e-05
6732,3.29996,1.60891e-05
6733,3.29992,2.78965e-05
6734,3.3,5.0084e-05
6735,3.29985,2.63395e-05
6736,3.29994,3.2827e-05
6737,3.29989,1.49213e-05
6738,3.29994,3.65898e-05
6739,3.29997,4.06121e-05
6740,3.29999,1.84246e-05
6741,3.29999,2.59502e-05
6742,3.29991,4.03526e-05
6743,3.29988,2.49122e-05
6744,3.30006,3.2308e-05
6745,3.29997,2.95833e-05
6746,3.29986,2.27064e-05
6747,3.29993,6.48749e-06
6748,3.29991,2.23172e-05
6749,3.29995,2.38742e-05
6750,3.29997,2.47824e-05
6751,3.29998,9.08252e-06
6752,3.29998,3.51626e-05
6753,3.29996,2.23172e-05
6754,3.29989,2.17982e-05
6755,3.29993,4.17799e-05
6756,3.29996,3.2308e-05
6757,3.2999,2.20569e-06
6758,3.30021,4.60617e-05
6759,3.29984,1.2456e-05
6760,3.29998,2.94535e-05
6761,3.29989,3.30866e-05
6762,3.29996,9.21227e-06
6763,3.29989,2.608e-05
6764,3.29999,1.32346e-05
6765,3.29995,3.76278e-05
6766,3.29991,4.15197e-06
6767,3.30001,2.95833e-05
6768,3.2999,2.55609e-05
6769,3.3,4.20394e-05
6770,3.29996,3.2308e-05
6771,3.29992,9.34204e-06
6772,3.29982,9.08253e-06
6773,3.30001,3.60709e-05
6774,3.30003,1.15478e-05
6775,3.30004,3.08808e-05
6776,3.29976,2.62097e-05
6777,3.29988,3.03618e-05
6778,3.29988,2.23172e-05
6779,3.30001,1.73866e-05
6780,3.30002,2.28362e-05
6781,3.29994,3.11403e-05
6782,3.29987,3.52923e-05
6783,3.29999,2.42635e-05
6784,3.29997,2.56907e-05
6785,3.30005,3.16593e-05
6786,3.29997,3.94444e-05
6787,3.29993,1.12883e-05
6788,3.29989,5.02137e-05
6789,3.29993,3.11403e-05
6790,3.29998,1.86841e-05
6791,3.29991,-1.45323e-05
6792,3.29999,4.08716e-05
6793,3.29995,2.46527e-05
6794,3.29995,3.20485e-05
6795,3.30021,4.32072e-05
6796,3.29997,2.49122e-05
6797,3.29996,4.08716e-05
6798,3.2998,2.33545e-06
6799,3.29993,2.32254e-05
6800,3.29986,2.64692e-05
6801,3.30009,2.8675e-05
6802,3.30018,3.99634e-05
6803,3.30001,2.38742e-05
6804,3.29996,3.19188e-05
6805,3.30011,4.83972e-05
6806,3.29994,1.06395e-05
6807,3.30008,1.80354e-05
6808,3.30007,3.06213e-05
6809,3.30005,3.08808e-05
6810,3.29983,9.34201e-06
6811,3.30002,2.43932e-05
6812,3.29989,2.68585e-05
6813,3.29988,2.80262e-05
6814,3.30001,4.07419e-05
6815,3.29987,4.08716e-05
6816,3.30001,1.10288e-05
6817,3.30002,4.55427e-05
6818,3.29999,1.88139e-05
6819,3.29972,1.66081e-05
6820,3.29973,2.8675e-05
6821,3.29999,2.99725e-05
6822,3.29997,3.39948e-05
6823,3.29994,1.66081e-05
6824,3.30003,3.59411e-05
6825,3.29992,3.11403e-05
6826,3.29988,1.80354e-05
6827,3.29999,2.8675e-05
6828,3.30004,3.15295e-05
6829,3.29997,3.32163e-05
6830,3.29979,1.07693e-05
6831,3.29995,3.25675e-05
6832,3.29982,2.68585e-05
6833,3.29993,1.76461e-05
6834,3.30005,3.37353e-05
6835,3.29989,1.47916e-05
6836,3.29983,1.88139e-05
6837,3.29996,2.54312e-05
6838,3.2999,2.34849e-05
6839,3.2998,2.15387e-05
6840,3.29987,1.63486e-05
6841,3.30004,1.89436e-05
6842,3.29988,1.98519e-05
6843,3.29984,4.34667e-05
6844,3.30001,2.59502e-05
6845,3.29996,3.20485e-05
6846,3.29987,1.92031e-05
6847,3.30001,2.77667e-05
6848,3.29995,2.58205e-05
6849,3.29987,2.84155e-05
6850,3.29996,1.24561e-05
6851,3.29989,2.72477e-05
6852,3.29989,2.46527e-05
6853,3.30006,5.3198e-05
6854,3.29985,2.6599e-05
6855,3.29994,2.55609e-05
6856,3.29995,9.86102e-06
6857,3.29996,2.85452e-05
6858,3.29983,1.16775e-05
6859,3.29988,2.6599e-05
6860,3.29994,3.42543e-05
6861,3.29999,4.08717e-05
6862,3.29991,2.9713e-05
6863,3.30005,1.21965e-05
6864,3.29994,2.64692e-05
6865,3.29984,2.5042e-05
6866,3.2999,1.58296e-05
6867,3.29992,1.41428e-05
6868,3.29987,1.03794e-06
6869,3.29995,1.90734e-05
6870,3.29991,2.95832e-05
6871,3.29998,1.36238e-05
6872,3.30012,1.82949e-05
6873,3.29994,3.01023e-05
6874,3.29992,4.64509e-05
6875,3.3,2.8675e-05
6876,3.2999,3.24378e-05
6877,3.29997,2.56907e-05
6878,3.29995,1.01206e-05
6879,3.30003,3.76278e-05
6880,3.29989,2.45229e-05
6881,3.29978,3.19188e-05
6882,3.30001,5.09923e-05
6883,3.29999,4.13906e-05
6884,3.29991,2.63395e-05
6885,3.30006,2.78965e-05
6886,3.30024,3.21783e-05
6887,3.29995,2.8156e-05
6888,3.29997,1.95924e-05
6889,3.29999,2.8156e-05
6890,3.29973,2.16684e-05
6891,3.29998,6.61725e-06
6892,3.29999,4.20394e-05
6893,3.30005,2.98428e-05
6894,3.29996,2.59502e-05
6895,3.29975,1.47916e-05
6896,3.29993,4.51535e-05
6897,3.3001,4.16501e-05
6898,3.29982,2.78965e-05
6899,3.29988,2.47824e-05
6900,3.29996,2.64692e-05
6901,3.29994,2.30957e-05
6902,3.29994,2.84155e-05
6903,3.29996,1.20668e-05
6904,3.29987,2.69882e-05
6905,3.2999,3.34758e-05
6906,3.29985,2.56907e-05
6907,3.29996,1.67378e-05
6908,3.29994,2.82857e-05
6909,3.29994,1.62188e-05
6910,3.29984,2.54312e-05
6911,3.29996,1.81651e-05
6912,3.29987,4.41154e-05
6913,3.29999,3.29568e-05
6914,3.30003,2.25767e-05
6915,3.30005,1.67379e-05
6916,3.2999,1.10288e-05
6917,3.30003,1.28453e-05
6918,3.2998,2.51717e-05
6919,3.29971,9.34204e-06
6920,3.29997,2.54312e-05
6921,3.30005,2.77667e-05
6922,3.29987,1.02503e-05
6923,3.29987,3.73683e-05
6924,3.29993,3.91849e-05
6925,3.29992,2.73775e-05
6926,3.29998,2.64692e-05
6927,3.30003,3.69791e-05
6928,3.29992,4.80071e-06
6929,3.29996,2.17982e-05
6930,3.30018,4.55427e-05
6931,3.30005,2.33552e-05
6932,3.29994,3.89254e-05
6933,3.3,2.15386e-05
6934,3.29991,3.34758e-05
6935,3.29998,3.67196e-05
6936,3.29994,1.95924e-05
6937,3.30003,1.58296e-05
6938,3.2999,3.25675e-05
6939,3.29996,2.75072e-05
6940,3.29998,2.24469e-05
6941,3.29998,4.00931e-05
6942,3.29988,2.51717e-05
6943,3.29994,2.02412e-05
6944,3.29981,2.41337e-05
6945,3.29991,2.9194e-05
6946,3.29996,3.78874e-05
6947,3.29992,2.58205e-05
6948,3.30004,2.37444e-05
6949,3.29993,1.42726e-05
6950,3.30002,3.52923e-05
6951,3.2999,3.29568e-05
6952,3.30011,2.41337e-05
6953,3.2999,2.23172e-05
6954,3.3,1.01205e-05
6955,3.30005,3.58113e-05
6956,3.29996,2.94535e-05
6957,3.29986,7.52548e-06
6958,3.30001,2.03709e-05
6959,3.29991,1.62188e-05
6960,3.29991,3.03618e-05
6961,3.29998,1.41428e-05
6962,3.29998,2.54312e-05
6963,3.30003,2.37444e-05
6964,3.30009,7.00649e-06
6965,3.29996,2.54312e-05
6966,3.29994,1.10288e-05
6967,3.29999,2.46527e-05
6968,3.30007,5.07327e-05
6969,3.29992,1.53106e-05
6970,3.30003,5.07327e-05
6971,3.29996,3.2308e-05
6972,3.3001,3.77576e-05
6973,3.29994,1.85544e-05
6974,3.30007,3.63296e-06
6975,3.3,2.46527e-05
6976,3.30003,2.29659e-05
6977,3.29997,3.77576e-05
6978,3.29994,3.38651e-05
6979,3.30008,3.04915e-05
6980,3.29979,1.12883e-05
6981,3.30009,4.10014e-05
6982,3.29994,1.60891e-05
6983,3.29998,2.94535e-05
6984,3.29998,2.6599e-05
6985,3.30001,1.16775e-05
6986,3.29993,3.93146e-05
6987,3.30009,2.84155e-05
6988,3.30004,2.6599e-05
6989,3.29993,3.63296e-06
6990,3.30003,2.77667e-05
6991,3.29977,2.07593e-06
6992,3.30005,2.33541e-06
6993,3.29987,1.41428e-05
6994,3.29985,1.25858e-05
6995,3.30002,4.98245e-05
6996,3.30001,1.97221e-05
6997,3.29999,1.25858e-05
6998,3.30007,3.38651e-05
6999,3.29997,1.97221e-05
7000,3.29998,1.0899e-05
7001,3.30006,2.9194e-05
7002,3.30003,1.50511e-05
7003,3.29993,2.77667e-05
7004,3.30002,3.38651e-05
7005,3.2999,1.59593e-05
7006,3.29988,1.51808e-05
7007,3.29993,1.37536e-05
7008,3.29989,1.34941e-05
7009,3.29993,2.11494e-05
7010,3.29993,2.30957e-05
7011,3.29989,3.08808e-05
7012,3.29995,2.01114e-05
7013,3.29988,2.64692e-05
7014,3.30003,3.37353e-05
7015,3.29993,2.73775e-05
7016,3.29997,4.93046e-06
7017,3.29997,2.62097e-05
7018,3.30001,8.95278e-06
7019,3.29984,2.32254e-05
7020,3.29998,2.24469e-05
7021,3.29995,2.5042e-05
7022,3.29987,2.68585e-05
7023,3.30007,1.76461e-05
7024,3.29984,3.56816e-05
7025,3.2999,1.49213e-05
7026,3.29992,4.96948e-05
7027,3.29989,2.38742e-05
7028,3.29984,1.29751e-05
7029,3.30015,4.30774e-05
7030,3.30005,1.99817e-05
7031,3.3,3.73683e-05
7032,3.29986,2.90642e-05
7033,3.30009,3.51626e-05
7034,3.29985,3.37353e-05
7035,3.29997,3.20485e-05
7036,3.3,1.68676e-05
7037,3.29998,2.4523e-05
7038,3.30001,3.19188e-05
7039,3.29991,9.47178e-06
7040,3.29997,2.20577e-05
7041,3.29998,2.33552e-05
7042,3.29984,3.38651e-05
7043,3.30008,4.07419e-05
7044,3.29986,4.93048e-06
7045,3.29996,1.82949e-05
7046,3.2999,2.14089e-05
7047,3.3,1.88139e-05
7048,3.3,3.71088e-05
7049,3.2999,2.5561e-05
7050,3.30001,2.51717e-05
7051,3.30002,3.0232e-05
7052,3.29974,5.18998e-06
7053,3.2999,2.08899e-05
7054,3.29995,1.54403e-05
7055,3.30002,2.54312e-05
7056,3.30002,2.32254e-05
7057,3.29991,3.67196e-05
7058,3.30001,3.94443e-05
7059,3.29992,1.64783e-05
7060,3.3,2.14089e-05
7061,3.29989,2.03709e-05
7062,3.29993,3.15295e-05
7063,3.29991,2.10196e-05
7064,3.29985,1.94626e-05
7065,3.29987,1.69974e-05
7066,3.29991,1.67379e-05
7067,3.29988,1.93329e-05
7068,3.29999,2.47824e-05
7069,3.30004,2.08899e-05
7070,3.29993,4.93055e-05
7071,3.29994,2.34849e-05
7072,3.30001,2.49122e-05
7073,3.29978,2.93238e-05
7074,3.29997,6.61724e-06
7075,3.29994,2.37444e-05
7076,3.29999,2.4523e-05
7077,3.30017,3.55518e-05
7078,3.29991,-6.48766e-06
7079,3.29995,2.15387e-05
7080,3.2998,1.38833e-05
7081,3.29999,3.67196e-05
7082,3.2999,1.85544e-05
7083,3.3001,4.93055e-05
7084,3.29995,2.75072e-05
7085,3.29991,3.93146e-05
7086,3.29982,3.24369e-06
7087,3.30001,1.99817e-05
7088,3.29995,1.38833e-05
7089,3.29994,1.73866e-05
7090,3.29989,3.34758e-05
7091,3.29996,2.27064e-05
7092,3.29989,3.55518e-05
7093,3.29992,1.64784e-05
7094,3.29995,2.63395e-05
7095,3.29991,7.13626e-06
7096,3.29992,7.91478e-06
7097,3.3,2.90643e-05
7098,3.29988,4.32072e-05
7099,3.29994,4.63212e-05
7100,3.29996,3.58113e-05
7101,3.2999,2.82858e-05
7102,3.29989,9.08253e-06
7103,3.2999,2.59502e-05
7104,3.29989,2.59502e-05
7105,3.29989,2.63395e-05
7106,3.29988,1.12883e-05
7107,3.29988,1.80354e-05
7108,3.29996,9.86103e-06
7109,3.30008,2.12792e-05
7110,3.29981,1.55693e-06
7111,3.30012,3.84064e-05
7112,3.29988,1.68676e-05
7113,3.30003,2.80262e-05
7114,3.29993,1.40131e-05
7115,3.30002,2.7118e-05
7116,3.29991,5.04733e-05
7117,3.29994,2.47825e-05
7118,3.30006,1.73866e-05
7119,3.29992,3.60708e-05
7120,3.29985,2.16684e-05
7121,3.30003,2.20569e-06
7122,3.30005,3.54221e-05
7123,3.29988,2.63395e-05
7124,3.29992,3.20485e-05
7125,3.29977,1.59593e-05
7126,3.29992,8.82301e-06
7127,3.30004,3.76279e-05
7128,3.30002,2.58204e-05
7129,3.29993,3.5032e-06
7130,3.29996,2.37444e-05
7131,3.29996,3.1789e-05
7132,3.29995,1.15478e-05
7133,3.3,2.42634e-05
7134,3.29988,3.36055e-05
7135,3.29996,3.37353e-05
7136,3.29977,2.93238e-05
7137,3.29999,3.62006e-05
7138,3.29995,2.38742e-05
7139,3.29994,3.71088e-05
7140,3.29997,3.2827e-05
7141,3.29976,1.54403e-05
7142,3.29996,2.63395e-05
7143,3.30005,4.12609e-05
7144,3.29985,3.01023e-05
7145,3.2999,2.9713e-05
7146,3.29993,2.73775e-05
7147,3.29988,1.23263e-05
7148,3.29998,1.25858e-05
7149,3.29995,1.44023e-05
7150,3.29993,8.95275e-06
7151,3.30004,1.62189e-05
7152,3.29993,2.75072e-05
7153,3.29969,1.0899e-05
7154,3.30004,3.45138e-05
7155,3.29987,1.25858e-05
7156,3.29998,3.15295e-05
7157,3.29993,2.59494e-06
7158,3.29994,3.10105e-05
7159,3.29994,1.92031e-05
7160,3.29996,8.823e-06
7161,3.29997,2.93238e-05
7162,3.30008,4.29477e-05
7163,3.29999,1.68676e-05
7164,3.29995,2.20577e-05
7165,3.2999,3.84064e-05
7166,3.29991,1.55701e-05
7167,3.30005,3.90551e-05
7168,3.29997,2.59502e-05
7169,3.29998,3.21783e-05
7170,3.29992,2.46527e-05
7171,3.30003,3.36056e-05
7172,3.29988,1.27156e-05
7173,3.29986,2.10197e-05
7174,3.2998,1.98519e-05
7175,3.29989,3.19188e-05
7176,3.30001,2.02412e-05
7177,3.3,3.43841e-05
7178,3.30002,1.14181e-05
7179,3.3,2.53014e-05
7180,3.2999,2.43932e-05
7181,3.29994,7.78501e-06
7182,3.29994,3.65898e-05
7183,3.29999,2.64692e-05
7184,3.30003,4.96947e-05
7185,3.29991,2.14089e-05
7186,3.30002,3.3346e-05
7187,3.29985,1.05098e-05
7188,3.29992,3.03618e-05
7189,3.3,3.84063e-05
7190,3.3,1.54403e-05
7191,3.29972,5.96849e-06
7192,3.29981,2.01114e-05
7193,3.30006,4.06121e-05
7194,3.29997,2.24469e-05
7195,3.29998,1.19371e-05
7196,3.29979,1.25858e-05
7197,3.29994,2.84155e-05
7198,3.29999,2.6599e-05
7199,3.29993,1.79056e-05
7200,3.29989,2.7637e-05
7201,3.30002,3.45138e-05
7202,3.29994,2.85445e-06
7203,3.29989,1.55701e-05
7204,3.30002,2.16684e-05
7205,3.29991,2.47825e-05
7206,3.29982,3.2308e-05
7207,3.29996,3.74981e-05
7208,3.29987,1.01205e-05
7209,3.29997,3.1789e-05
7210,3.29994,3.58113e-05
7211,3.29994,3.25676e-05
7212,3.30002,4.9046e-05
7213,3.29988,2.84155e-05
7214,3.3,2.07602e-05
7215,3.29995,3.89254e-05
7216,3.3002,5.99451e-05
7217,3.30005,3.39948e-05
7218,3.30009,3.81469e-05
7219,3.29987,2.95833e-05
7220,3.30009,2.8675e-05
7221,3.29992,3.16593e-05
7222,3.30002,2.9194e-05
7223,3.29982,9.73127e-06
7224,3.29994,2.05006e-05
7225,3.29986,8.69327e-06
7226,3.29988,1.23263e-05
7227,3.29998,2.93238e-05
7228,3.29993,9.4718e-06
7229,3.30002,2.9713e-05
7230,3.29976,1.63486e-05
7231,3.29992,2.5042e-05
7232,3.29997,1.46618e-05
7233,3.29999,3.15296e-05
7234,3.29991,3.46436e-05
7235,3.29994,1.21966e-05
7236,3.29997,2.67287e-05
7237,3.30005,2.77667e-05
7238,3.29993,1.55701e-05
7239,3.2999,1.38833e-05
7240,3.30006,2.17982e-05
7241,3.29993,1.67379e-05
7242,3.29994,6.48747e-06
7243,3.29995,3.11403e-05
7244,3.29991,2.88048e-05
7245,3.29992,2.17982e-05
7246,3.30004,3.01023e-05
7247,3.29991,2.40039e-05
7248,3.29982,1.60891e-05
7249,3.29996,4.17799e-05
7250,3.30004,3.74981e-05
7251,3.29985,2.32254e-05
7252,3.29998,1.76461e-05
7253,3.29984,1.05098e-05
7254,3.30002,3.04915e-05
7255,3.3,3.55518e-05
7256,3.29998,1.11586e-05
7257,3.29988,3.45138e-05
7258,3.30008,1.69973e-05
7259,3.29994,1.77759e-05
7260,3.29989,3.29568e-05
7261,3.29996,2.90643e-05
7262,3.29984,1.94626e-05
7263,3.3,3.33461e-05
7264,3.29989,2.37444e-05
7265,3.29992,1.66081e-05
7266,3.29997,1.45321e-05
7267,3.29999,3.80171e-05
7268,3.29988,3.2308e-05
7269,3.30001,1.46618e-05
7270,3.30017,4.93055e-05
7271,3.29994,1.66081e-05
7272,3.29985,8.95275e-06
7273,3.29995,2.17982e-05
7274,3.29997,2.17982e-05
7275,3.29998,2.62097e-05
7276,3.29987,1.69974e-05
7277,3.29993,2.56907e-05
7278,3.30002,5.38468e-05
7279,3.29985,1.64783e-05
7280,3.29992,2.21874e-05
7281,3.29974,1.45321e-05
7282,3.29991,5.47551e-05
7283,3.29982,2.32254e-05
7284,3.30003,3.80171e-05
7285,3.29989,4.24287e-05
7286,3.3,2.93238e-05
7287,3.29989,4.30774e-05
7288,3.29991,2.77667e-05
7289,3.29987,3.94444e-05
7290,3.29993,3.55518e-05
7291,3.30001,2.14089e-05
7292,3.3,3.60708e-05
7293,3.29983,1.07693e-05
7294,3.30004,3.2827e-05
7295,3.30002,3.03618e-05
7296,3.29992,2.03709e-05
7297,3.29995,2.07601e-05
7298,3.3002,5.20303e-05
7299,3.3001,2.9194e-05
7300,3.29986,1.85544e-05
7301,3.30006,1.88139e-05
7302,3.30014,2.40039e-05
7303,3.29991,2.67287e-05
7304,3.29996,3.06213e-05
7305,3.29987,2.33552e-05
7306,3.29988,2.23172e-05
7307,3.29987,2.08899e-05
7308,3.29996,2.64692e-05
7309,3.29993,4.54129e-05
7310,3.30001,3.20485e-05
7311,3.29992,2.14089e-05
7312,3.29972,1.0899e-05
7313,3.29984,1.81644e-06
7314,3.29993,2.38742e-05
7315,3.29992,6.30591e-05
7316,3.29987,2.16684e-05
